"DAY","CELL_NAME","ENBNAME","FDD_TDD","DL_EARFCN","MMM","LTE_CONG"
16/07/23,"CAS1710_L9","CAS1710","CELL_FDD",6200,"07-2023",0
16/07/23,"FES972_TDD_L4","FES972","CELL_TDD",42825,"07-2023",0
16/07/23,"RAB1032_L8","RAB1032","CELL_FDD",6200,"07-2023",0
16/07/23,"JAD675_L5","JAD675","CELL_FDD",3250,"07-2023",0
16/07/23,"OUJ1004_L3","OUJ1004","CELL_FDD",1850,"07-2023",0
16/07/23,"FES1206_L2","FES1206","CELL_FDD",1850,"07-2023",0
16/07/23,"TAN9125_L1","TAN9125","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1910_L2","CAS1910","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS142_TDD_L103","CAS142","CELL_TDD",41825,"07-2023",0
16/07/23,"TET913_L1","TET913","CELL_FDD",1850,"07-2023",0
16/07/23,"GUE030_L7","GUE030","CELL_FDD",6200,"07-2023",0
16/07/23,"CA014_L1","CA014","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS511_L2","CAS511","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS511_TDD_L101","CAS511","CELL_TDD",41825,"07-2023",0
16/07/23,"CA071_L1","CA071","CELL_FDD",1850,"07-2023",0
16/07/23,"KSK006_L2","KSK006","CELL_FDD",1850,"07-2023",0
16/07/23,"KSK302_L1","KSK302","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS217_L9","CAS217","CELL_FDD",6200,"07-2023",0
16/07/23,"SID940_L7","SID940","CELL_FDD",6200,"07-2023",1
16/07/23,"CAS1431_TDD_L101","CAS1431","CELL_TDD",41825,"07-2023",0
16/07/23,"CAS1410_TDD_L101","CAS1410","CELL_TDD",41825,"07-2023",0
16/07/23,"REP001_L2","REP001","CELL_FDD",1850,"07-2023",1
16/07/23,"RAB1177_L8","RAB1177","CELL_FDD",6200,"07-2023",0
16/07/23,"SID162_L4","SID162","CELL_FDD",3250,"07-2023",0
16/07/23,"YAH100_L4","YAH100","CELL_FDD",3250,"07-2023",0
16/07/23,"TAO902_L4","TAO902","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS270_L9","CAS270","CELL_FDD",6200,"07-2023",0
16/07/23,"CAS178_L7","CAS178","CELL_FDD",6200,"07-2023",0
16/07/23,"CA067_L8","CA067","CELL_FDD",6200,"07-2023",0
16/07/23,"CAS476_L8","CAS476","CELL_FDD",6200,"07-2023",0
16/07/23,"TAN802_TDD_L1","TAN802","CELL_TDD",41825,"07-2023",0
16/07/23,"MEK080_TDD_L1","MEK080","CELL_TDD",41825,"07-2023",0
16/07/23,"CAS1467_L6","CAS1467","CELL_FDD",3250,"07-2023",0
16/07/23,"ATT010_L4","ATT010","CELL_FDD",3250,"07-2023",0
16/07/23,"ATT011_L6","ATT011","CELL_FDD",3250,"07-2023",0
16/07/23,"FES1062_L7","FES1062","CELL_FDD",6200,"07-2023",0
16/07/23,"LAR903_L3","LAR903","CELL_FDD",1850,"07-2023",0
16/07/23,"TAZ101_L2","TAZ101","CELL_FDD",1850,"07-2023",0
16/07/23,"TAN120_L5","TAN120","CELL_FDD",3250,"07-2023",0
16/07/23,"KB010_L2","KB010","CELL_FDD",1850,"07-2023",0
16/07/23,"KBG084_L3","KBG084","CELL_FDD",1850,"07-2023",0
16/07/23,"KBG083_L2","KBG083","CELL_FDD",1850,"07-2023",0
16/07/23,"RAB992_L1","RAB992","CELL_FDD",1850,"07-2023",0
16/07/23,"MEK400_L1","MEK400","CELL_FDD",1850,"07-2023",0
16/07/23,"MEK389_L5","MEK389","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS1378_L4","CAS1378","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS1199_L4","CAS1199","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS1091_L2","CAS1091","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1270_L3","CAS1270","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1270_L1","CAS1270","CELL_FDD",1850,"07-2023",0
16/07/23,"FES982_L3","FES982","CELL_FDD",1850,"07-2023",0
16/07/23,"OUJ943_L1","OUJ943","CELL_FDD",1850,"07-2023",0
16/07/23,"TAN9182_L5","TAN9182","CELL_FDD",3250,"07-2023",0
16/07/23,"SKL008_L6","SKL008","CELL_FDD",3250,"07-2023",0
16/07/23,"SAF656_L8","SAF656","CELL_FDD",6200,"07-2023",1
16/07/23,"CAS1208_TDD_L104","CAS1208","CELL_TDD",42825,"07-2023",0
16/07/23,"CAS1208_TDD_L102","CAS1208","CELL_TDD",41825,"07-2023",0
16/07/23,"KBG185_L8","KBG185","CELL_FDD",6200,"07-2023",0
16/07/23,"TAO924_L9","TAO924","CELL_FDD",6200,"07-2023",0
16/07/23,"BOJ011_L1","BOJ011","CELL_FDD",1850,"07-2023",0
16/07/23,"ME014_TDD_L3","ME014","CELL_TDD",41825,"07-2023",0
16/07/23,"KEN1005_L6","KEN1005","CELL_FDD",3250,"07-2023",0
16/07/23,"RAB1211_L3","RAB1211","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1283_L2","CAS1283","CELL_FDD",1850,"07-2023",0
16/07/23,"MAR1132_L1","MAR1132","CELL_FDD",1850,"07-2023",0
16/07/23,"AGA1108_TDD_L5","AGA1108","CELL_TDD",42825,"07-2023",0
16/07/23,"TAN012_TDD_L1","TAN012","CELL_TDD",41825,"07-2023",0
16/07/23,"MAR1029_TDD_L4","MAR1029","CELL_TDD",42825,"07-2023",0
16/07/23,"AGA1073_L6","AGA1073","CELL_FDD",3250,"07-2023",0
16/07/23,"JAD700_L7","JAD700","CELL_FDD",6200,"07-2023",1
16/07/23,"MEK724_L6","MEK724","CELL_FDD",3250,"07-2023",0
16/07/23,"MOH655_L6","MOH655","CELL_FDD",3250,"07-2023",0
16/07/23,"MORMOLTWO_L3","MORMOLTWO","CELL_FDD",1850,"07-2023",0
16/07/23,"DRI004_L1","DRI004","CELL_FDD",1850,"07-2023",0
16/07/23,"MAR1251_L8","MAR1251","CELL_FDD",6200,"07-2023",0
16/07/23,"SET998_L7","SET998","CELL_FDD",6200,"07-2023",0
16/07/23,"AGA1107_TDD_L5","AGA1107","CELL_TDD",42825,"07-2023",0
16/07/23,"KEN1056_L3","KEN1056","CELL_FDD",1850,"07-2023",0
16/07/23,"KBG694_L9","KBG694","CELL_FDD",6200,"07-2023",1
16/07/23,"MAR1302_L9","MAR1302","CELL_FDD",6200,"07-2023",0
16/07/23,"RAB101_L3","RAB101","CELL_FDD",1850,"07-2023",1
16/07/23,"MEK673_L6","MEK673","CELL_FDD",3250,"07-2023",0
16/07/23,"MAR984_TDD_L3","MAR984","CELL_TDD",41825,"07-2023",0
16/07/23,"KBG647_L1","KBG647","CELL_FDD",1850,"07-2023",0
16/07/23,"SET924_L3","SET924","CELL_FDD",1850,"07-2023",0
16/07/23,"AGA072_TDD_L3","AGA072","CELL_TDD",41825,"07-2023",0
16/07/23,"CAS1527_L7","CAS1527","CELL_FDD",6200,"07-2023",0
16/07/23,"RAB1006_L1","RAB1006","CELL_FDD",1850,"07-2023",0
16/07/23,"MAR203_L2","MAR203","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1171_L1","CAS1171","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1140_L1","CAS1140","CELL_FDD",1850,"07-2023",0
16/07/23,"TEM058_L2","TEM058","CELL_FDD",1850,"07-2023",0
16/07/23,"MON002_L3","MON002","CELL_FDD",1850,"07-2023",0
16/07/23,"NAD110_L3","NAD110","CELL_FDD",1850,"07-2023",0
16/07/23,"SET934_L9","SET934","CELL_FDD",6200,"07-2023",0
16/07/23,"TAN1004_L7","TAN1004","CELL_FDD",6200,"07-2023",0
16/07/23,"KFR222_L1","KFR222","CELL_FDD",1850,"07-2023",0
16/07/23,"JAD683_L9","JAD683","CELL_FDD",6200,"07-2023",1
16/07/23,"AGA1088_L9","AGA1088","CELL_FDD",6200,"07-2023",1
16/07/23,"CAS1568_L7","CAS1568","CELL_FDD",6200,"07-2023",0
16/07/23,"TAN019_TDD_L1","TAN019","CELL_TDD",41825,"07-2023",0
16/07/23,"TEM029_L6","TEM029","CELL_FDD",3250,"07-2023",0
16/07/23,"SKL009_L2","SKL009","CELL_FDD",1850,"07-2023",0
16/07/23,"MEK206_TDD_L4","MEK206","CELL_TDD",42825,"07-2023",0
16/07/23,"TAN9112_TDD_L3","TAN9112","CELL_TDD",41825,"07-2023",0
16/07/23,"LAR920_L1","LAR920","CELL_FDD",1850,"07-2023",1
16/07/23,"CAS1464_L7","CAS1464","CELL_FDD",6200,"07-2023",1
16/07/23,"AGA1147_L4","AGA1147","CELL_FDD",3250,"07-2023",0
16/07/23,"NAD975_L4","NAD975","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS1888_L1","CAS1888","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1888_L7","CAS1888","CELL_FDD",6200,"07-2023",0
16/07/23,"TAN9270_L3","TAN9270","CELL_FDD",1850,"07-2023",0
16/07/23,"RAB926_L6","RAB926","CELL_FDD",3250,"07-2023",0
16/07/23,"MAR1299_L4","MAR1299","CELL_FDD",3250,"07-2023",1
16/07/23,"MAR1299_L3","MAR1299","CELL_FDD",1850,"07-2023",0
16/07/23,"MAR217_L8","MAR217","CELL_FDD",6200,"07-2023",0
16/07/23,"FES101_L4","FES101","CELL_FDD",3250,"07-2023",0
16/07/23,"AGA1121_L9","AGA1121","CELL_FDD",6200,"07-2023",1
16/07/23,"AGA1116_L6","AGA1116","CELL_FDD",3250,"07-2023",0
16/07/23,"TAN9139_L7","TAN9139","CELL_FDD",6200,"07-2023",1
16/07/23,"FES1159_L9","FES1159","CELL_FDD",6200,"07-2023",1
16/07/23,"FES1159_L8","FES1159","CELL_FDD",6200,"07-2023",0
16/07/23,"MEK062_TDD_L6","MEK062","CELL_TDD",42825,"07-2023",0
16/07/23,"RAB1158_L1","RAB1158","CELL_FDD",1850,"07-2023",0
16/07/23,"MED321_L7","MED321","CELL_FDD",6200,"07-2023",1
16/07/23,"NAD350_L1","NAD350","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1384_L9","CAS1384","CELL_FDD",6200,"07-2023",1
16/07/23,"TEM061_L9","TEM061","CELL_FDD",6200,"07-2023",0
16/07/23,"FE024_L1","FE024","CELL_FDD",1850,"07-2023",0
16/07/23,"TRT840_L8","TRT840","CELL_FDD",6200,"07-2023",0
16/07/23,"CAS1886_L3","CAS1886","CELL_FDD",1850,"07-2023",0
16/07/23,"MEK807_L1","MEK807","CELL_FDD",1850,"07-2023",0
16/07/23,"TIZ020_L8","TIZ020","CELL_FDD",6200,"07-2023",0
16/07/23,"TGZ008_L5","TGZ008","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS311_TDD_L101","CAS311","CELL_TDD",41825,"07-2023",0
16/07/23,"CA032_L2","CA032","CELL_FDD",1850,"07-2023",0
16/07/23,"ME041_L2","ME041","CELL_FDD",1850,"07-2023",0
16/07/23,"MEK061_L2","MEK061","CELL_FDD",1850,"07-2023",0
16/07/23,"BE004_L1","BE004","CELL_FDD",1850,"07-2023",0
16/07/23,"KBG092_L1","KBG092","CELL_FDD",1850,"07-2023",0
16/07/23,"TAO904_L3","TAO904","CELL_FDD",1850,"07-2023",0
16/07/23,"TAN089_L9","TAN089","CELL_FDD",6200,"07-2023",0
16/07/23,"TAN089_L8","TAN089","CELL_FDD",6200,"07-2023",0
16/07/23,"SAF049_L9","SAF049","CELL_FDD",6200,"07-2023",1
16/07/23,"TAO210_L1","TAO210","CELL_FDD",1850,"07-2023",0
16/07/23,"TAN151_L3","TAN151","CELL_FDD",1850,"07-2023",0
16/07/23,"TEM016_L3","TEM016","CELL_FDD",1850,"07-2023",0
16/07/23,"SET083_L1","SET083","CELL_FDD",1850,"07-2023",0
16/07/23,"SET139_L9","SET139","CELL_FDD",6200,"07-2023",1
16/07/23,"MOH659_L1","MOH659","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1255_L1","CAS1255","CELL_FDD",1850,"07-2023",0
16/07/23,"KEN016_TDD_L1","KEN016","CELL_TDD",41825,"07-2023",0
16/07/23,"NAD967_L2","NAD967","CELL_FDD",1850,"07-2023",0
16/07/23,"ATT008_L3","ATT008","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1589_L5","CAS1589","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS1640_L5","CAS1640","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS1585_L6","CAS1585","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS1674_L5","CAS1674","CELL_FDD",3250,"07-2023",0
16/07/23,"AGA007_L6","AGA007","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS1076_TDD_L101","CAS1076","CELL_TDD",41825,"07-2023",0
16/07/23,"CAS122_TDD_L104","CAS122","CELL_TDD",42825,"07-2023",0
16/07/23,"CAS521_L4","CAS521","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS129_L5","CAS129","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS196_L4","CAS196","CELL_FDD",3250,"07-2023",0
16/07/23,"CA069_L5","CA069","CELL_FDD",3250,"07-2023",0
16/07/23,"ME036_L2","ME036","CELL_FDD",1850,"07-2023",0
16/07/23,"MAR1018_L1","MAR1018","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS100_L6","CAS100","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS286_L4","CAS286","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS402_L6","CAS402","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS402_L5","CAS402","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS196_L5","CAS196","CELL_FDD",3250,"07-2023",0
16/07/23,"BOU756_L9","BOU756","CELL_FDD",6200,"07-2023",1
16/07/23,"CA070_L8","CA070","CELL_FDD",6200,"07-2023",0
16/07/23,"CA041_L7","CA041","CELL_FDD",6200,"07-2023",0
16/07/23,"KSG001_TDD_L4","KSG001","CELL_TDD",42825,"07-2023",0
16/07/23,"CAS1899_L3","CAS1899","CELL_FDD",1850,"07-2023",0
16/07/23,"KSK020_L5","KSK020","CELL_FDD",3250,"07-2023",0
16/07/23,"ALH904_L5","ALH904","CELL_FDD",3250,"07-2023",0
16/07/23,"SID912_L8","SID912","CELL_FDD",6200,"07-2023",0
16/07/23,"ESS101_L8","ESS101","CELL_FDD",6200,"07-2023",0
16/07/23,"JAD246_L9","JAD246","CELL_FDD",6200,"07-2023",0
16/07/23,"KB009_L5","KB009","CELL_FDD",3250,"07-2023",0
16/07/23,"KEN204_L2","KEN204","CELL_FDD",1850,"07-2023",0
16/07/23,"KEN940_L1","KEN940","CELL_FDD",1850,"07-2023",1
16/07/23,"SA017_L2","SA017","CELL_FDD",1850,"07-2023",0
16/07/23,"OUJ866_L2","OUJ866","CELL_FDD",1850,"07-2023",0
16/07/23,"ESS961_L3","ESS961","CELL_FDD",1850,"07-2023",0
16/07/23,"JAD980_L1","JAD980","CELL_FDD",1850,"07-2023",0
16/07/23,"TAN031_TDD_L4","TAN031","CELL_TDD",42825,"07-2023",0
16/07/23,"TAN004_TDD_L5","TAN004","CELL_TDD",42825,"07-2023",0
16/07/23,"CAS1554_L2","CAS1554","CELL_FDD",1850,"07-2023",0
16/07/23,"SET1020_TDD_L4","SET1020","CELL_TDD",42825,"07-2023",0
16/07/23,"TAN9092_L6","TAN9092","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS1060_TDD_L105","CAS1060","CELL_TDD",42825,"07-2023",0
16/07/23,"KSK911_L9","KSK911","CELL_FDD",6200,"07-2023",1
16/07/23,"CAS1552_TDD_L105","CAS1552","CELL_TDD",42825,"07-2023",0
16/07/23,"CAS1552_TDD_L103","CAS1552","CELL_TDD",41825,"07-2023",0
16/07/23,"CAS1552_TDD_L101","CAS1552","CELL_TDD",41825,"07-2023",0
16/07/23,"LAR924_L1","LAR924","CELL_FDD",1850,"07-2023",0
16/07/23,"KEN969_L1","KEN969","CELL_FDD",1850,"07-2023",0
16/07/23,"MEK381_L1","MEK381","CELL_FDD",1850,"07-2023",0
16/07/23,"MEK378_L1","MEK378","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1161_L3","CAS1161","CELL_FDD",1850,"07-2023",0
16/07/23,"MEK357_L3","MEK357","CELL_FDD",1850,"07-2023",0
16/07/23,"SET957_L3","SET957","CELL_FDD",1850,"07-2023",0
16/07/23,"MEK068_L9","MEK068","CELL_FDD",6200,"07-2023",1
16/07/23,"AGA1088_L7","AGA1088","CELL_FDD",6200,"07-2023",1
16/07/23,"FES981_L7","FES981","CELL_FDD",6200,"07-2023",0
16/07/23,"FES983_L7","FES983","CELL_FDD",6200,"07-2023",0
16/07/23,"FES986_L9","FES986","CELL_FDD",6200,"07-2023",0
16/07/23,"MEK392_L6","MEK392","CELL_FDD",3250,"07-2023",0
16/07/23,"MEK392_L4","MEK392","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS1265_L3","CAS1265","CELL_FDD",1850,"07-2023",0
16/07/23,"SE018_L8","SE018","CELL_FDD",6200,"07-2023",0
16/07/23,"CHT993_L6","CHT993","CELL_FDD",3250,"07-2023",0
16/07/23,"ESS938_L2","ESS938","CELL_FDD",1850,"07-2023",0
16/07/23,"AZL070_L8","AZL070","CELL_FDD",6200,"07-2023",0
16/07/23,"CAS102_TDD_L105","CAS102","CELL_TDD",42825,"07-2023",0
16/07/23,"KFR685_L7","KFR685","CELL_FDD",6200,"07-2023",0
16/07/23,"CAS1199_TDD_L102","CAS1199","CELL_TDD",41825,"07-2023",0
16/07/23,"CAS1494_TDD_L101","CAS1494","CELL_TDD",41825,"07-2023",0
16/07/23,"CAS1278_L5","CAS1278","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS1547_TDD_L102","CAS1547","CELL_TDD",41825,"07-2023",0
16/07/23,"ME014_TDD_L6","ME014","CELL_TDD",42825,"07-2023",0
16/07/23,"BOJ003_L1","BOJ003","CELL_FDD",1850,"07-2023",0
16/07/23,"LAA022_TDD_L3","LAA022","CELL_TDD",41825,"07-2023",0
16/07/23,"LAA925_L1","LAA925","CELL_FDD",1850,"07-2023",0
16/07/23,"AGA130_L2_4T4R","AGA130","CELL_FDD",1850,"07-2023",0
16/07/23,"AGA130_L3_4T4R","AGA130","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1359_L1","CAS1359","CELL_FDD",1850,"07-2023",0
16/07/23,"RAB130_TDD_L1","RAB130","CELL_TDD",41825,"07-2023",0
16/07/23,"JAD073_L3","JAD073","CELL_FDD",1850,"07-2023",0
16/07/23,"ZAG023_L2","ZAG023","CELL_FDD",1850,"07-2023",0
16/07/23,"JAD984_L1","JAD984","CELL_FDD",1850,"07-2023",0
16/07/23,"MAR1082_L8","MAR1082","CELL_FDD",6200,"07-2023",0
16/07/23,"FES1137_L8","FES1137","CELL_FDD",6200,"07-2023",1
16/07/23,"CAS1221_L6","CAS1221","CELL_FDD",3250,"07-2023",0
16/07/23,"GRF931_L7","GRF931","CELL_FDD",6200,"07-2023",1
16/07/23,"TIZ905_L8","TIZ905","CELL_FDD",6200,"07-2023",0
16/07/23,"SAF618_L7","SAF618","CELL_FDD",6200,"07-2023",0
16/07/23,"FES1059_L5","FES1059","CELL_FDD",3250,"07-2023",0
16/07/23,"KBG731_L3","KBG731","CELL_FDD",1850,"07-2023",0
16/07/23,"MEK382_L9","MEK382","CELL_FDD",6200,"07-2023",0
16/07/23,"BEN913_L8","BEN913","CELL_FDD",6200,"07-2023",0
16/07/23,"MEK400_L8","MEK400","CELL_FDD",6200,"07-2023",0
16/07/23,"MEK654_L9","MEK654","CELL_FDD",6200,"07-2023",0
16/07/23,"MEK654_L8","MEK654","CELL_FDD",6200,"07-2023",0
16/07/23,"MEK688_L9","MEK688","CELL_FDD",6200,"07-2023",0
16/07/23,"ALH752_L9","ALH752","CELL_FDD",6200,"07-2023",1
16/07/23,"BEN085_L5","BEN085","CELL_FDD",3250,"07-2023",0
16/07/23,"TAR202_L8","TAR202","CELL_FDD",6200,"07-2023",0
16/07/23,"TAZ896_L2","TAZ896","CELL_FDD",1850,"07-2023",0
16/07/23,"MAR1068_L3","MAR1068","CELL_FDD",1850,"07-2023",0
16/07/23,"MAR1081_L3","MAR1081","CELL_FDD",1850,"07-2023",0
16/07/23,"RAB094_L1","RAB094","CELL_FDD",1850,"07-2023",0
16/07/23,"TAN063_L2","TAN063","CELL_FDD",1850,"07-2023",1
16/07/23,"TEM050_L1","TEM050","CELL_FDD",1850,"07-2023",0
16/07/23,"TET026_L1","TET026","CELL_FDD",1850,"07-2023",0
16/07/23,"CA027_L6","CA027","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS1669_L2","CAS1669","CELL_FDD",1850,"07-2023",0
16/07/23,"CHI959_L3","CHI959","CELL_FDD",1850,"07-2023",0
16/07/23,"RAB200_TDD_L2","RAB200","CELL_TDD",41825,"07-2023",0
16/07/23,"AZR024_L5","AZR024","CELL_FDD",3250,"07-2023",0
16/07/23,"KEN109_TDD_L3","KEN109","CELL_TDD",41825,"07-2023",0
16/07/23,"ALH934_L2","ALH934","CELL_FDD",1850,"07-2023",0
16/07/23,"TEM035_L2","TEM035","CELL_FDD",1850,"07-2023",0
16/07/23,"KBG127_L2","KBG127","CELL_FDD",1850,"07-2023",0
16/07/23,"TAN964_L5","TAN964","CELL_FDD",3250,"07-2023",0
16/07/23,"SDR002_L4","SDR002","CELL_FDD",3250,"07-2023",0
16/07/23,"SET970_L7","SET970","CELL_FDD",6200,"07-2023",0
16/07/23,"JAD651_L6","JAD651","CELL_FDD",3250,"07-2023",0
16/07/23,"JAD702_L8","JAD702","CELL_FDD",6200,"07-2023",1
16/07/23,"JAD702_L7","JAD702","CELL_FDD",6200,"07-2023",1
16/07/23,"CHT991_L7","CHT991","CELL_FDD",6200,"07-2023",1
16/07/23,"MAR1123_TDD_L4","MAR1123","CELL_TDD",42825,"07-2023",0
16/07/23,"BNG014_L6","BNG014","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS722_L9","CAS722","CELL_FDD",6200,"07-2023",1
16/07/23,"AGA1253_L8","AGA1253","CELL_FDD",6200,"07-2023",1
16/07/23,"RAB1070_L8","RAB1070","CELL_FDD",6200,"07-2023",0
16/07/23,"CAS148_L1","CAS148","CELL_FDD",1850,"07-2023",0
16/07/23,"TAN085_TDD_L2","TAN085","CELL_TDD",41825,"07-2023",0
16/07/23,"SET926_L1","SET926","CELL_FDD",1850,"07-2023",0
16/07/23,"SLI056_L3","SLI056","CELL_FDD",1850,"07-2023",0
16/07/23,"KEN006_TDD_L1","KEN006","CELL_TDD",41825,"07-2023",0
16/07/23,"FNI011_L2","FNI011","CELL_FDD",1850,"07-2023",0
16/07/23,"TAN9053_L2","TAN9053","CELL_FDD",1850,"07-2023",0
16/07/23,"AGA058_TDD_L3","AGA058","CELL_TDD",41825,"07-2023",0
16/07/23,"LAR074_L4","LAR074","CELL_FDD",3250,"07-2023",0
16/07/23,"AGA1167_L1","AGA1167","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1639_L3","CAS1639","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1639_L7","CAS1639","CELL_FDD",6200,"07-2023",0
16/07/23,"CAS1639_L8","CAS1639","CELL_FDD",6200,"07-2023",0
16/07/23,"OUJ924_L3","OUJ924","CELL_FDD",1850,"07-2023",0
16/07/23,"AGA1209_L7","AGA1209","CELL_FDD",6200,"07-2023",0
16/07/23,"CAS1226_TDD_L106","CAS1226","CELL_TDD",42825,"07-2023",0
16/07/23,"RAB1206_L9","RAB1206","CELL_FDD",6200,"07-2023",0
16/07/23,"FES047_TDD_L6","FES047","CELL_TDD",42825,"07-2023",0
16/07/23,"TEM079_TDD_L3","TEM079","CELL_TDD",41825,"07-2023",0
16/07/23,"FES993_L1","FES993","CELL_FDD",1850,"07-2023",0
16/07/23,"TAN099_TDD_L2","TAN099","CELL_TDD",41825,"07-2023",0
16/07/23,"CAS1076_TDD_L105","CAS1076","CELL_TDD",42825,"07-2023",0
16/07/23,"RAB1117_L2","RAB1117","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1153_TDD_L106","CAS1153","CELL_TDD",42825,"07-2023",0
16/07/23,"TGZ008_L6","TGZ008","CELL_FDD",3250,"07-2023",0
16/07/23,"KBG737_L1","KBG737","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1755_L1","CAS1755","CELL_FDD",1850,"07-2023",0
16/07/23,"FES053_L5","FES053","CELL_FDD",3250,"07-2023",0
16/07/23,"MAR1200_L7","MAR1200","CELL_FDD",6200,"07-2023",0
16/07/23,"FES1170_L8","FES1170","CELL_FDD",6200,"07-2023",0
16/07/23,"FES1170_L2","FES1170","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1458_L7","CAS1458","CELL_FDD",6200,"07-2023",1
16/07/23,"CA055_L3","CA055","CELL_FDD",1850,"07-2023",0
16/07/23,"MAR200_L3","MAR200","CELL_FDD",1850,"07-2023",0
16/07/23,"FES077_L2","FES077","CELL_FDD",1850,"07-2023",0
16/07/23,"FES069_L1","FES069","CELL_FDD",1850,"07-2023",0
16/07/23,"FES042_L3","FES042","CELL_FDD",1850,"07-2023",0
16/07/23,"TET082_L1","TET082","CELL_FDD",1850,"07-2023",1
16/07/23,"CA032_L6","CA032","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS163_L6","CAS163","CELL_FDD",3250,"07-2023",0
16/07/23,"CA031_L7","CA031","CELL_FDD",6200,"07-2023",0
16/07/23,"ESS056_L2","ESS056","CELL_FDD",1850,"07-2023",0
16/07/23,"TAN915_L2","TAN915","CELL_FDD",1850,"07-2023",0
16/07/23,"JAD663_L5","JAD663","CELL_FDD",3250,"07-2023",0
16/07/23,"FES103_L5","FES103","CELL_FDD",3250,"07-2023",0
16/07/23,"TIZ055_L5","TIZ055","CELL_FDD",3250,"07-2023",0
16/07/23,"CAS1392_L2","CAS1392","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS1482_L2","CAS1482","CELL_FDD",1850,"07-2023",0
16/07/23,"KBG101_L3","KBG101","CELL_FDD",1850,"07-2023",0
16/07/23,"MED007_L1","MED007","CELL_FDD",1850,"07-2023",1
16/07/23,"TET055_L1","TET055","CELL_FDD",1850,"07-2023",0
16/07/23,"TET052_L1","TET052","CELL_FDD",1850,"07-2023",0
16/07/23,"TAN9020_L1","TAN9020","CELL_FDD",1850,"07-2023",0
16/07/23,"TAN953_L2","TAN953","CELL_FDD",1850,"07-2023",0
16/07/23,"TAN049_TDD_L5","TAN049","CELL_TDD",42825,"07-2023",0
16/07/23,"TAN049_TDD_L4","TAN049","CELL_TDD",42825,"07-2023",0
16/07/23,"CA064_TDD_L4","CA064","CELL_TDD",42825,"07-2023",0
16/07/23,"KEP002_L4","KEP002","CELL_FDD",3250,"07-2023",0
16/07/23,"FES1156_L3","FES1156","CELL_FDD",1850,"07-2023",1
16/07/23,"SET1077_L2","SET1077","CELL_FDD",1850,"07-2023",0
16/07/23,"SET1077_L1","SET1077","CELL_FDD",1850,"07-2023",0
16/07/23,"KSK907_L3","KSK907","CELL_FDD",1850,"07-2023",0
16/07/23,"TAO904_L4","TAO904","CELL_FDD",3250,"07-2023",0
16/07/23,"RAB900_L4","RAB900","CELL_FDD",3250,"07-2023",0
16/07/23,"MOH054_TDD_L3","MOH054","CELL_TDD",41825,"07-2023",0
16/07/23,"MAR125_TDD_L2","MAR125","CELL_TDD",41825,"07-2023",0
16/07/23,"RAB1019_L1","RAB1019","CELL_FDD",1850,"07-2023",0
16/07/23,"CAS159_L6","CAS159","CELL_FDD",3250,"07-2023",0
